afkorting,alias,author,begrip,GGM-bron,created,datum_opname,definitie,domain,domain_name,herkomst,herkomst_definitie,GGM-guid,is_domain,modelnaam_kort,modified,GGM-naam,parent_package_id,phase,release,schema_id,status,stereotype,GGM-toelichting,uri,version,visibility,GGM-uml-type,Datum-tijd-export
"#NOTES#Description: Afkorting van dit model. Deze afkorting wordt o.a. gebruikt waar informatie over het model wordt gepubliceerd.
",,Arjen Brienen,,,2025-04-23 15:42:49,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",Alle objecten die in het kader van schuldhulpverlening worden toegepast. Dit model is opgesteld in het kader van het programma DDAS (Data Delen Armoede en Schulden),"Package: ""Schuldhulpverlening""",Schuldhulpverlening,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAPK_B9861718_A0E9_4f16_B9CE_F1A09D0AD642,True,,2025-12-18 15:38:53,Schuldhulpverlening,EAPK_58435230_9E6D_406f_BC24_E07C11CD5CA6,1.0,,GGM_ROOT_SCHEMA,Proposed,Domein,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.1.0,,Package,12052026-14:54:02
"#NOTES#Description: Afkorting van dit model. Deze afkorting wordt o.a. gebruikt waar informatie over het model wordt gepubliceerd.
",,Arjen Brienen,,,2025-04-23 15:43:18,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"Package: ""Vroegsignalering""",Vroegsignalering,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAPK_680EBF5D_22CC_4678_BD03_1026113302CD,True,,2025-12-18 15:38:53,Vroegsignalering,EAPK_58435230_9E6D_406f_BC24_E07C11CD5CA6,1.0,,GGM_ROOT_SCHEMA,Proposed,Domein,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-02-08 18:20:55,,,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_7378D225_82ED_49b6_9909_5743E6E7E72C,False,,2025-03-27 15:28:35,Diagram,EAPK_4F047F89_F482_48c9_810A_EC0B55B40AEE,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-02-08 18:20:46,,Het domein met de generieke objecttypen die door de deeldomeinen van het sociaal domein gebruikt worden. ,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_976B3937_0D19_4599_A6D4_E2BD0E0AB9EB,False,,2025-12-18 15:38:53,Model Sociaal Domein Generiek,EAPK_4F047F89_F482_48c9_810A_EC0B55B40AEE,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-23 15:20:08,,,"Package: ""Sociale Teams""",Sociale Teams,,,EAPK_5B7B8778_05C9_4962_B5FA_A6754A7F6132,False,,2018-05-23 15:20:08,Diagram,EAPK_AD5F9E9A_447A_43a0_A356_9913F19AB555,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-23 15:20:01,,"Het informatiedomein dat gegevens omvat over de integrale ondersteuning en hulpverlening die sociale teams bieden aan inwoners, gericht op het bevorderen van zelfredzaamheid, participatie en het oplossen van complexe problemen.","Package: ""Sociale Teams""",Sociale Teams,,,EAPK_B93820C2_4C34_485a_BECB_491B510CA4AE,False,,2025-03-27 15:28:35,Model Sociale Teams,EAPK_AD5F9E9A_447A_43a0_A356_9913F19AB555,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-15 16:28:20,,,"Package: ""Jeugd""",Jeugd,,,EAPK_836638A8_0375_45b5_B52F_0EF70F98186B,False,,2018-05-15 16:28:20,Diagram,EAPK_361CB2CF_EE61_4679_A249_0B7B4A013226,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-23 16:56:03,,"Het informatiedomein dat gegevens omvat over de ondersteuning, hulp en bescherming van jeugdigen en hun gezinnen, gebaseerd op de Jeugdwet.","Package: ""Jeugd""",Jeugd,,,EAPK_4CB209AA_D89E_4955_B8FC_B1E52BFD9BEA,False,,2025-03-27 15:28:35,Model Jeugd,EAPK_361CB2CF_EE61_4679_A249_0B7B4A013226,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2025-07-22 09:42:45,,,"Package: ""Werk""",Werk,,,EAPK_03CE1271_451D_416f_9CB9_9AAD3395CD21,False,,2025-12-18 15:38:53,Diagram,EAPK_0CC177F3_B29B_4247_B010_1423D1561952,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2025-07-22 09:42:58,,"Het informatiedomein dat gegevens omvat over de ondersteuning van mensen bij het vinden en behouden van werk, gebaseerd op de Participatiewet en gericht op het bevorderen van arbeidsparticipatie.","Package: ""Werk""",Werk,,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,False,,2025-12-18 15:38:53,Model Werk,EAPK_0CC177F3_B29B_4247_B010_1423D1561952,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-11 15:30:31,,,"Package: ""Wmo""",Wmo,,,EAPK_1257CB91_1109_47d2_BE16_9EF4A6690533,False,,2018-06-11 15:30:31,Diagram,EAPK_75F72563_7EBB_494b_B561_A24114C49BC4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-03-21 15:22:41,,"Het informatiedomein dat gegevens omvat over de ondersteuning en zorg die gemeenten bieden aan burgers om hun zelfredzaamheid en participatie in de maatschappij te bevorderen in het kader van de WMO, met als doel mensen zo lang mogelijk zelfstandig thuis te laten wonen.","Package: ""Wmo""",Wmo,,,EAPK_43F13876_BEFA_41b2_814F_66B03A54A22C,False,,2025-03-27 15:28:35,Model Wmo,EAPK_75F72563_7EBB_494b_B561_A24114C49BC4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-05-20 14:08:58,,,"Package: ""Afval""",Afval,,,EAPK_550ED8E6_75BB_4ca7_89C1_E665B816CAA1,False,,2019-05-20 14:08:58,Diagram,EAPK_639DFBCF_D24B_4b32_A2A4_D6386E0EF744,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-05-20 14:08:51,,,"Package: ""Afval""",Afval,,,EAPK_02C80516_57F8_4cbe_A629_EC3CBBB8DD52,False,,2025-12-20 22:33:35,Model Afval,EAPK_639DFBCF_D24B_4b32_A2A4_D6386E0EF744,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-09-12 14:11:39,,,"Package: ""Beheer Openbare Ruimte""",Beheer Openbare Ruimte,,,EAPK_B147A66B_97EC_4f5c_8245_73CF38304D77,False,,2023-10-12 14:52:35,Diagram,EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-10-02 09:56:16,,Het informatiemodel dat is overgenomen uit IMBOR (Informatiemodel Beheer Openbare Ruimte),"Package: ""Beheer Openbare Ruimte""",Beheer Openbare Ruimte,,,EAPK_786CDB32_F133_4fc2_BE1E_95B56295C628,False,,2025-12-18 15:38:53,Model Basis IMBOR,EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-09-12 14:11:31,,"""Het informatiedomein dat gegevens omvat over:
1. De fysieke objecten in de publieke buitenruimte, inclusief hun kenmerken, locatie en conditie.
2. De processen en activiteiten gericht op het onderhouden, inrichten en beheren van deze objecten.""","Package: ""Beheer Openbare Ruimte""",Beheer Openbare Ruimte,,,EAPK_18DA1C0F_39A8_419a_B10A_D939009CC0C2,False,,2025-03-27 15:28:35,Model Beheer Openbare Ruimte,EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Ashkan Ashkpour,,,2023-10-12 14:55:23,,,"Package: ""Bouwen en Wonen""",Bouwen en Wonen,,,EAPK_BFF7B240_0AB6_48b8_BEA6_7CAD1DE53D51,False,,2025-12-18 15:38:53,Diagram,EAPK_993A1256_FC98_487a_BAB2_EE71CAC76F98,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Ashkan Ashkpour,,,2023-10-12 14:56:19,,Alle objecttypen uit het domein Wonen,"Package: ""Bouwen en Wonen""",Bouwen en Wonen,,,EAPK_9E5E0DB8_40DE_4857_9EE5_E0E43999EECE,False,,2025-12-18 15:38:53,Model Wonen,EAPK_993A1256_FC98_487a_BAB2_EE71CAC76F98,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Ashkan Ashkpour,,,2025-08-06 16:22:14,,,"Package: ""Meldingen Openbare Ruimte""",Meldingen Openbare Ruimte,,,EAPK_C1F6A408_B865_44ca_B5DE_0F4799680629,False,,2025-12-18 15:38:53,Diagram,EAPK_F02E1A98_4C66_444a_B20C_D4BA9AB6E121,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-09-23 13:27:49,,,"Package: ""Omgevingswet""",Omgevingswet,,,EAPK_4E538068_1201_4694_959D_8C8EB63057D4,False,,2019-09-23 13:27:49,Diagram,EAPK_65922C38_D066_4e06_8EC6_1AB64A23DFA6,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-09-23 13:28:22,,"Het informatiedomein dat gegevens omvat over de uitvoering van de Omgevingswet, gericht op het integraal beheren en ontwikkelen van de fysieke leefomgeving.","Package: ""Omgevingswet""",Omgevingswet,,,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,False,,2025-03-27 15:28:35,Model Omgevingswet,EAPK_65922C38_D066_4e06_8EC6_1AB64A23DFA6,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-01-10 11:33:27,,,"Package: ""ICT""",ICT,,,EAPK_E102B31A_E8F2_49dc_BDBE_EE584A7DE41B,False,,2019-01-10 11:33:27,Diagram,EAPK_A2C234C7_A5F7_4e4a_9EE3_8C37A4469F01,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-01-10 11:33:20,,Het informatiesubdomein dat gegevens omvat over de informatietechnologie en communicatiesystemen die de interne processen en informatievoorziening van een organisatie ondersteunen.,"Package: ""ICT""",ICT,,,EAPK_C45CFEC0_B841_4e3b_86BD_A4F3246E94D2,False,,2025-03-27 15:28:35,Model ICT,EAPK_A2C234C7_A5F7_4e4a_9EE3_8C37A4469F01,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-11-28 15:38:21,,,"Package: ""Subsidies""",Subsidies,,,EAPK_4F03CF87_95BE_46b5_A4CE_58998FE9D139,False,,2025-03-27 15:28:35,Diagram,EAPK_F079A58E_FB65_422e_BA86_5E810092E5E5,1.0,,GGM_ROOT_SCHEMA,Draft,,,,1.6,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-11-28 15:38:12,,"Het informatiedomein dat gegevens omvat over het proces van aanvragen, beoordelen, verstrekken, beheren en verantwoorden van subsidies door de organisatie, zowel in de rol van subsidieverstrekker als subsidieontvanger.","Package: ""Subsidies""",Subsidies,,,EAPK_702429CB_A2F6_4733_BEB5_341C672DF5EF,False,,2025-03-27 15:28:35,Model Subsidies,EAPK_F079A58E_FB65_422e_BA86_5E810092E5E5,1.0,,GGM_ROOT_SCHEMA,Draft,,,,1.6,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-29 13:48:46,,,"Package: ""Vastgoed""",Vastgoed,,,EAPK_3ACDD4FB_8334_47eb_B607_AF68119FC9F6,False,,2024-11-21 08:38:15,Diagram,EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-29 13:48:39,,"Het informatiedomein dat gegevens omvat over het beheer, onderhoud en de exploitatie van gebouwen en terreinen in eigendom van de organisatie.","Package: ""Vastgoed""",Vastgoed,,,EAPK_AAB5C359_578D_4791_B9B1_0B68629BE333,False,,2025-03-27 15:28:35,Model Vastgoed,EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-14 14:23:08,,,"Package: ""Financien""",Financien,,,EAPK_21F9F340_C1AF_4c81_BC23_A41BAEE559D7,False,,2018-05-14 14:23:08,Diagram,EAPK_4F010A09_D9D0_4bcf_A233_8430F8EFE54A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-14 14:22:59,,"Het informatiesubdomein dat gegevens omvat over de financiële processen, planning en control, en het financieel beheer van de organisatie.","Package: ""Financien""",Financien,,,EAPK_5FFD0C07_FF86_4896_9605_D8492189984D,False,,2025-03-27 15:28:35,Model Financien,EAPK_4F010A09_D9D0_4bcf_A233_8430F8EFE54A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-15 16:15:04,,,"Package: ""HR""",HR,,,EAPK_CBDBF4A5_72BE_4e6b_9028_141B290AEEAA,False,,2018-05-15 16:15:04,Diagram,EAPK_1825F01E_BA3C_4e53_B3B3_BD1E69F94A10,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-04 15:09:18,,"Het informatiesubdomein dat gegevens omvat over het beheer en de ontwikkeling van personeel, gericht op het ondersteunen van de organisatie en haar medewerkers.","Package: ""HR""",HR,,,EAPK_9ADEFB08_F150_4278_8D32_32465C57E8A7,False,,2025-03-27 15:28:35,Model HR,EAPK_1825F01E_BA3C_4e53_B3B3_BD1E69F94A10,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-11-05 15:09:59,,,"Package: ""Inkoop""",Inkoop,,,EAPK_C9DB8C6C_B9F0_4671_950C_4ADDE2CCCCD7,False,,2025-03-27 15:28:35,Diagram,EAPK_E593FB18_D458_4462_B5F2_0B37FA3AA722,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-04 15:09:45,,"Dit subdomein bevat data over personeelsadministratie, werving en selectie, arbeidsvoorwaarden, opleidingen, verzuimregistratie en loopbaanontwikkeling. Het ondersteunt de organisatie bij het aantrekken, behouden en ontwikkelen van medewerkers en faciliteert processen zoals functioneringsgesprekken, personeelsplanning en compliance met arbeidswetgeving.","Package: ""Inkoop""",Inkoop,,,EAPK_254CDF37_3AAB_4e0b_9F3C_2B46AAEBE2E9,False,,2025-03-27 15:28:35,Model Inkoop,EAPK_E593FB18_D458_4462_B5F2_0B37FA3AA722,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-04 15:13:41,,"Het informatiedomein dat gegevens omvat over de structuur en indeling van een organisatie, inclusief de inrichting en uitvoering van programma’s en projecten.","Package: ""Organisatie-indeling""",Organisatie-indeling,,,EAPK_69F9CD5F_3226_4180_9264_54AAC6052501,False,,2025-03-27 15:28:35,Model Organisatie,EAPK_2883DC11_62ED_42cd_A0D6_855258F32079,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,mkampen,,,2023-09-27 10:19:44,,,"Package: ""BAG""",BAG,,,EAPK_BB90EA1B_6DFF_432f_B1F9_EE12D9579F6D,False,,2023-09-27 10:19:44,Diagram,EAPK_FC04420D_2055_4fcf_A2DB_E4C12E2150F1,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mkampen,,,2023-09-27 10:06:08,,"Het subdomein dat gegevens omvat over adressen en gebouwen in Nederland, gebaseerd op het Informatiemodel BAG (IMBAG), waarbij uitsluitend die elementen zijn opgenomen die relevant zijn voor gemeenten en andere lagere overheden.","Package: ""BAG""",BAG,,,EAPK_9FF2D5CA_5A1A_40c8_B76E_F447E358D440,False,,2025-03-27 15:28:35,Model BAG,EAPK_FC04420D_2055_4fcf_A2DB_E4C12E2150F1,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-15 10:31:30,,,"Package: ""99 Kern""",Kern,,,EAPK_5F9AD090_48D2_41c1_9D39_4C63C4B49F40,False,,2018-05-15 10:31:30,Diagram,EAPK_75535217_3C60_4892_A084_36FDA787F5DB,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-05-15 10:31:22,,,"Package: ""99 Kern""",Kern,,,EAPK_6E9CB375_FA92_4e08_A811_527A3AAAA7D0,False,,2018-05-15 10:31:22,Model,EAPK_75535217_3C60_4892_A084_36FDA787F5DB,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-05-09 15:51:15,,,"Package: ""99 Kern""",Kern,,,EAPK_6451E3E9_6FF2_4de0_AFDE_1B409E649237,False,,2019-05-09 15:51:15,Diagram,EAPK_AAA67C44_7E28_448e_9D8A_0361A6703780,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-05-09 15:50:58,,,"Package: ""99 Kern""",Kern,,,EAPK_1738C6AD_81AA_423a_B053_982B95D9468A,False,,2019-05-09 15:51:05,Model Generiek,EAPK_AAA67C44_7E28_448e_9D8A_0361A6703780,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-25 14:07:45,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,False,,2025-03-27 15:28:35,Diagram,EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,mante_h,,,2010-10-19 17:18:39,,"Het subdomein dat gegevens omvat over gemeentelijke zaakgerichtheid, gebaseerd op RGBZ 1.0, met uitbreidingen voor specifieke toepassingen zoals leges en precario.","Package: ""RGBZPlus""",RGBZPlus,,,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,False,,2025-03-27 15:28:35,Model RGBZ,EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-04-25 11:49:28,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_713A92CA_C689_49fb_B1B8_787EBF16FA08,False,,2025-03-27 15:28:35,Diagram,EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,Het domein met de generieke objecttypen die vanuit de RSGB worden gebruikt. . ,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,False,,2025-12-18 15:38:53,RSGB Model,EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4.0,,Package,12052026-14:54:02
,,mante_h,,,2010-09-28 02:00:56,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,False,,2024-11-21 08:38:15,Diagram RSGB,EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-06 15:00:03,,,"Package: ""Archeologie""",Archeologie,,,EAPK_86F81FE1_6F71_4ecc_926D_C1C25A1763C0,False,,2018-06-06 15:00:03,Diagram,EAPK_CDBD96D1_44EA_401b_A0EF_9D235D437D17,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-06 14:59:46,,"Het informatiedomein dat gegevens omvat over archeologische opgravingen, onderzoeken en besluitvorming, gericht op het behoud, de bescherming en de ontsluiting van archeologisch erfgoed binnen de kaders van de Erfgoedwet.","Package: ""Archeologie""",Archeologie,,,EAPK_BB091186_D934_4ff7_8B95_F086954A45F5,False,,2025-03-27 15:28:35,Model Archeologie,EAPK_CDBD96D1_44EA_401b_A0EF_9D235D437D17,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-28 14:28:15,,,"Package: ""Archief""",Archief,,,EAPK_4EB7B747_5501_4295_88AB_5F033DDABEBE,False,,2018-06-28 14:28:15,Diagram,EAPK_10EED4F6_744C_40c0_8B37_EFFC7E5EEC21,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-28 14:28:07,,"Het informatiedomein dat gegevens omvat over de vorming, het beheer, de toegankelijkheid en de duurzame bewaring van archieven, inclusief documenten en collecties van cultuurhistorische waarde.","Package: ""Archief""",Archief,,,EAPK_43857236_06A8_4277_864D_3C7A6277442B,False,,2025-03-27 15:28:35,Model Archief,EAPK_10EED4F6_744C_40c0_8B37_EFFC7E5EEC21,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-08-15 11:27:02,,,"Package: ""Generieke Entiteiten Erfgoed""",Generieke Entiteiten Erfgoed,,,EAPK_44B1FADD_B0B6_452b_B927_49761158AAC5,False,,2025-03-27 15:28:35,Diagram,EAPK_4D0C0DDA_ACE2_4e71_8915_2295B450CE2A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-08-15 11:30:03,,Alle generieke objecttypen die door de subdomeinen van Erfgoed worden gebruikt.  ,"Package: ""Generieke Entiteiten Erfgoed""",Generieke Entiteiten Erfgoed,,,EAPK_EDBB2231_6674_457d_84EF_1E0815AAA9E6,False,,2025-12-18 15:38:53,Model Erfgoed Generiek,EAPK_4D0C0DDA_ACE2_4e71_8915_2295B450CE2A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-07-03 14:46:15,,,"Package: ""Monumenten""",Monumenten,,,EAPK_5B6708DC_CE09_4284_8DCE_DD1B744BB652,False,,2019-07-03 14:46:15,Diagram,EAPK_45B88627_6F44_4b6d_BE77_3EC51BBE679E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-07-03 14:46:25,,"Het informatiedomein dat gegevens omvat over de aanwijzing, bescherming en instandhouding van monumenten, inclusief gebouwen, objecten en landschappen, die van cultuurhistorische, wetenschappelijke of esthetische waarde zijn.","Package: ""Monumenten""",Monumenten,,,EAPK_F7651B45_2B64_4197_A6E5_BFC56EC98466,False,,2025-03-27 15:28:35,Model Monumenten,EAPK_45B88627_6F44_4b6d_BE77_3EC51BBE679E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Diensten""",Diensten,,,EAPK_0919815A_C1A3_ABF1_3F72_281D330388BC,False,,2024-06-27 21:51:42,Datatypes,EAPK_21489181_D319_96D3_FC70_281C3303E934,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-08-20 15:13:18,,,"Package: ""Diensten""",Diensten,,,EAPK_D4A222C1_1993_4f13_9608_0D2ED417FA40,False,,2025-03-27 15:28:35,Diagram,EAPK_21489181_D319_96D3_FC70_281C3303E934,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,"Het Dienstenmodel biedt een gestructureerde weergave van de processen en objecttypen die betrokken zijn bij het leveren van diensten binnen het sociaal domein. Het model richt zich op de relaties tussen aanvragen, besluiten, rechten en voorwaarden die de basis vormen voor het verstrekken van voorzieningen.","Package: ""Diensten""",Diensten,,,EAPK_1020926F_B2F4_FAE2_4E83_392C441499AB,False,,2025-03-27 15:33:15,Model Diensten,EAPK_21489181_D319_96D3_FC70_281C3303E934,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-08-20 15:25:51,,,"Package: ""Model Inkomen""",Model Inkomen,,,EAPK_F3B2E0C9_D19A_410a_B369_A4E1FE6ACC3C,False,,2025-08-08 01:35:41,Diagram,EAPK_7A13550B_AC75_4783_BD16_A9ED6E86172A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Normafwijking""",Normafwijking,,,EAPK_1E980CB5_0396_D2CF_E082_2632E26BC583,False,,2024-06-27 21:51:42,Datatypes,EAPK_1AF36C69_888E_945B_4A20_2632D26A4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-09-03 20:48:06,,,"Package: ""Normafwijking""",Normafwijking,,,EAPK_C0B78C17_83CD_4572_8116_30448ACDC6C0,False,,2025-03-27 15:28:35,Diagram,EAPK_1AF36C69_888E_945B_4A20_2632D26A4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
